admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,pulses and nuts,Arachide,KG,actual,Retail,XOF,788.04,1.4655
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,pulses and nuts,Soja,KG,actual,Retail,XOF,479.65,0.892
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,vegetables and fruits,Oignons,KG,actual,Retail,XOF,252.5,0.4696
Zou,Ouinhi,Dasso,7.01224125521307,2.46487016290928,vegetables and fruits,Tomates,KG,actual,Retail,XOF,171.5,0.3189
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,gari,KG,actual,Retail,XOF,428.57,0.797
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,Mil,KG,actual,Retail,XOF,495.69,0.9218
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,372.34,0.6924
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,Riz (local),KG,actual,Retail,XOF,319.15,0.5935
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,cereals and tubers,Sorgho,KG,actual,Retail,XOF,280.17,0.521
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,pulses and nuts,Arachide,KG,actual,Retail,XOF,760.87,1.415
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,pulses and nuts,Soja,KG,actual,Retail,XOF,406.98,0.7568
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,vegetables and fruits,Oignons,KG,actual,Retail,XOF,395.0,0.7346
Zou,Zangnanado,Kpedekpo,7.231898287,2.500095724,vegetables and fruits,Tomates,KG,actual,Retail,XOF,177.5,0.3301
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,cereals and tubers,gari,KG,actual,Retail,XOF,446.43,0.8302
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,425.53,0.7913
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,cereals and tubers,Sorgho,KG,actual,Retail,XOF,344.83,0.6413
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,pulses and nuts,Arachide,KG,actual,Retail,XOF,760.87,1.415
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,pulses and nuts,Soja,KG,actual,Retail,XOF,465.12,0.865
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,vegetables and fruits,Oignons,KG,actual,Retail,XOF,301.0,0.5598
Zou,Zogbodome,Zogbodomey,7.05721907875719,2.24823682355608,vegetables and fruits,Tomates,KG,actual,Retail,XOF,425.5,0.7913
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,gari,KG,actual,Retail,XOF,500.0,0.9074
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,Mil,KG,actual,Retail,XOF,211.11,0.3831
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,500.0,0.9074
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,Riz (local),KG,actual,Retail,XOF,322.58,0.5854
Alibori,Banikoara,Banikoara,11.2934532,2.435696,cereals and tubers,Sorgho,KG,actual,Retail,XOF,200.0,0.363
Alibori,Banikoara,Banikoara,11.2934532,2.435696,pulses and nuts,Arachide,KG,actual,Retail,XOF,671.14,1.218
Alibori,Banikoara,Banikoara,11.2934532,2.435696,pulses and nuts,Soja,KG,actual,Retail,XOF,229.01,0.4156
Alibori,Banikoara,Banikoara,11.2934532,2.435696,vegetables and fruits,Oignons,KG,actual,Retail,XOF,270.33,0.4906
Alibori,Banikoara,Banikoara,11.2934532,2.435696,vegetables and fruits,Tomates,KG,actual,Retail,XOF,325.33,0.5904
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,gari,KG,actual,Retail,XOF,607.14,1.1019
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Mil,KG,actual,Retail,XOF,250.0,0.4537
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.9654
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Riz (local),KG,actual,Retail,XOF,398.94,0.724
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Sorgho,KG,actual,Retail,XOF,225.0,0.4083
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,cereals and tubers,Igname,KG,actual,Retail,XOF,850.0,1.5426
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,pulses and nuts,Soja,KG,actual,Retail,XOF,334.3,0.6067
Alibori,Karimama,Karimama,12.0685176538047,3.18276528991893,vegetables and fruits,Oignons,KG,actual,Retail,XOF,500.0,0.9074
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,gari,KG,actual,Retail,XOF,500.0,0.9074
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Mil,KG,actual,Retail,XOF,287.36,0.5215
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,478.72,0.8688
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Riz (local),KG,actual,Retail,XOF,372.34,0.6758
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Sorgho,KG,actual,Retail,XOF,239.46,0.4346
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Ble,KG,actual,Retail,XOF,550.0,0.9982
Alibori,Malanville,Malanville (CBM),11.86,3.38,cereals and tubers,Igname,KG,actual,Retail,XOF,360.0,0.6534
Alibori,Malanville,Malanville (CBM),11.86,3.38,pulses and nuts,Arachide,KG,actual,Retail,XOF,543.48,0.9864
Alibori,Malanville,Malanville (CBM),11.86,3.38,pulses and nuts,Soja,KG,actual,Retail,XOF,445.74,0.809
Alibori,Malanville,Malanville (CBM),11.86,3.38,vegetables and fruits,Chou,KG,actual,Retail,XOF,260.0,0.4719
Alibori,Malanville,Malanville (CBM),11.86,3.38,vegetables and fruits,Oignons,KG,actual,Retail,XOF,301.67,0.5475
Alibori,Malanville,Malanville (CBM),11.86,3.38,vegetables and fruits,Tomates,KG,actual,Retail,XOF,366.67,0.6655
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,gari,KG,actual,Retail,XOF,452.38,0.821
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Mil,KG,actual,Retail,XOF,342.21,0.6211
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.9654
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Riz (local),KG,actual,Retail,XOF,372.34,0.6758
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Sorgho,KG,actual,Retail,XOF,228.14,0.414
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,cereals and tubers,Igname,KG,actual,Retail,XOF,441.67,0.8016
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,pulses and nuts,Arachide,KG,actual,Retail,XOF,1066.67,1.9359
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,pulses and nuts,Soja,KG,actual,Retail,XOF,800.0,1.4519
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,vegetables and fruits,Oignons,KG,actual,Retail,XOF,433.33,0.7864
Atakora,Kerou,Kérou,10.8323229,2.11066170000003,vegetables and fruits,Tomates,KG,actual,Retail,XOF,516.67,0.9377
Atakora,Kobli,Cobly,10.4793186,0.879877336,cereals and tubers,gari,KG,actual,Retail,XOF,568.72,1.0322
Atakora,Kobli,Cobly,10.4793186,0.879877336,cereals and tubers,Mil,KG,actual,Retail,XOF,259.86,0.4716
Atakora,Kobli,Cobly,10.4793186,0.879877336,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,500.0,0.9074
Atakora,Kobli,Cobly,10.4793186,0.879877336,cereals and tubers,Riz (local),KG,actual,Retail,XOF,372.34,0.6758
Atakora,Kobli,Cobly,10.4793186,0.879877336,cereals and tubers,Igname,KG,actual,Retail,XOF,148.5,0.2695
Atakora,Kobli,Cobly,10.4793186,0.879877336,pulses and nuts,Arachide,KG,actual,Retail,XOF,467.29,0.8481
Atakora,Kobli,Cobly,10.4793186,0.879877336,pulses and nuts,Soja,KG,actual,Retail,XOF,335.14,0.6082
Atakora,Kobli,Cobly,10.4793186,0.879877336,vegetables and fruits,Chou,KG,actual,Retail,XOF,203.33,0.369
Atakora,Kobli,Cobly,10.4793186,0.879877336,vegetables and fruits,Oignons,KG,actual,Retail,XOF,362.25,0.6574
Atakora,Kobli,Cobly,10.4793186,0.879877336,vegetables and fruits,Tomates,KG,actual,Retail,XOF,368.5,0.6688
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,gari,KG,actual,Retail,XOF,571.43,1.0371
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,Mil,KG,actual,Retail,XOF,574.71,1.043
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.9654
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,Riz (local),KG,actual,Retail,XOF,478.72,0.8688
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,Sorgho,KG,actual,Retail,XOF,394.09,0.7152
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,Ble,KG,actual,Retail,XOF,500.0,0.9074
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,cereals and tubers,Igname,KG,actual,Retail,XOF,330.0,0.5989
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,pulses and nuts,Arachide,KG,actual,Retail,XOF,543.48,0.9864
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,pulses and nuts,Soja,KG,actual,Retail,XOF,406.98,0.7386
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,vegetables and fruits,Chou,KG,actual,Retail,XOF,678.57,1.2315
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,vegetables and fruits,Oignons,KG,actual,Retail,XOF,600.71,1.0902
Atakora,Natitingou,Natitingou,10.2963526,1.3806902,vegetables and fruits,Tomates,KG,actual,Retail,XOF,525.71,0.9541
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,gari,KG,actual,Retail,XOF,500.0,0.9074
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,Mil,KG,actual,Retail,XOF,352.56,0.6399
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,500.0,0.9074
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,Riz (local),KG,actual,Retail,XOF,425.53,0.7723
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,Sorgho,KG,actual,Retail,XOF,245.73,0.446
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,Ble,KG,actual,Retail,XOF,500.0,0.9074
Atakora,Pehonko,Péhunco,10.229128,2.002541,cereals and tubers,Igname,KG,actual,Retail,XOF,348.25,0.632
Atakora,Pehonko,Péhunco,10.229128,2.002541,pulses and nuts,Arachide,KG,actual,Retail,XOF,489.13,0.8877
Atakora,Pehonko,Péhunco,10.229128,2.002541,pulses and nuts,Soja,KG,actual,Retail,XOF,465.12,0.8441
Atakora,Pehonko,Péhunco,10.229128,2.002541,vegetables and fruits,Chou,KG,actual,Retail,XOF,455.0,0.8258
Atakora,Pehonko,Péhunco,10.229128,2.002541,vegetables and fruits,Oignons,KG,actual,Retail,XOF,436.5,0.7922
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,cereals and tubers,gari,KG,actual,Retail,XOF,375.0,0.6806
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,cereals and tubers,Mil,KG,actual,Retail,XOF,293.21,0.5321
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,500.0,0.9074
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,cereals and tubers,Riz (local),KG,actual,Retail,XOF,392.29,0.712
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,cereals and tubers,Sorgho,KG,actual,Retail,XOF,270.06,0.4901
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,cereals and tubers,Ble,KG,actual,Retail,XOF,500.0,0.9074
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,pulses and nuts,Arachide,KG,actual,Retail,XOF,380.43,0.6904
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,pulses and nuts,Soja,KG,actual,Retail,XOF,348.84,0.6331
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,vegetables and fruits,Chou,KG,actual,Retail,XOF,500.0,0.9074
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,vegetables and fruits,Oignons,KG,actual,Retail,XOF,400.0,0.726
Atakora,Tanguieta,Tanguiéta,10.6227552,1.26503490000004,vegetables and fruits,Tomates,KG,actual,Retail,XOF,500.0,0.9074
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,cereals and tubers,gari,KG,actual,Retail,XOF,455.36,0.8264
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,cereals and tubers,Mil,KG,actual,Retail,XOF,459.77,0.8344
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,372.34,0.6758
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,cereals and tubers,Riz (local),KG,actual,Retail,XOF,638.3,1.1584
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,cereals and tubers,Sorgho,KG,actual,Retail,XOF,380.75,0.691
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,pulses and nuts,Arachide,KG,actual,Retail,XOF,801.63,1.4549
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,pulses and nuts,Soja,KG,actual,Retail,XOF,420.06,0.7624
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,vegetables and fruits,Oignons,KG,actual,Retail,XOF,500.0,0.9074
Atlantique,Abomey-calavi,Zinvié,6.61485227220449,2.35664819794226,vegetables and fruits,Tomates,KG,actual,Retail,XOF,938.75,1.7037
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,cereals and tubers,gari,KG,actual,Retail,XOF,457.14,0.8297
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,cereals and tubers,Mil,KG,actual,Retail,XOF,459.77,0.8344
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,425.53,0.7723
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,cereals and tubers,Sorgho,KG,actual,Retail,XOF,643.68,1.1682
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,cereals and tubers,Igname,KG,actual,Retail,XOF,266.0,0.4828
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,pulses and nuts,Arachide,KG,actual,Retail,XOF,706.52,1.2823
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,pulses and nuts,Soja,KG,actual,Retail,XOF,465.12,0.8441
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,vegetables and fruits,Oignons,KG,actual,Retail,XOF,412.0,0.7477
Atlantique,Allada,Sékou,6.63282414635014,2.22227627686157,vegetables and fruits,Tomates,KG,actual,Retail,XOF,326.0,0.5917
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,cereals and tubers,gari,KG,actual,Retail,XOF,440.48,0.7994
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,cereals and tubers,Mil,KG,actual,Retail,XOF,555.56,1.0083
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,381.21,0.6919
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,cereals and tubers,Riz (local),KG,actual,Retail,XOF,638.3,1.1584
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,cereals and tubers,Sorgho,KG,actual,Retail,XOF,392.72,0.7127
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,pulses and nuts,Arachide,KG,actual,Retail,XOF,778.99,1.4138
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,pulses and nuts,Soja,KG,actual,Retail,XOF,406.98,0.7386
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,vegetables and fruits,Oignons,KG,actual,Retail,XOF,708.33,1.2855
Atlantique,So-ava,So-Ava,6.46624775628612,2.39160197130026,vegetables and fruits,Tomates,KG,actual,Retail,XOF,555.0,1.0073
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,gari,KG,actual,Retail,XOF,500.0,0.9074
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,Mil,KG,actual,Retail,XOF,689.66,1.2517
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,531.91,0.9654
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,Riz (local),KG,actual,Retail,XOF,425.53,0.7723
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,Sorgho,KG,actual,Retail,XOF,689.66,1.2517
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,Ble,KG,actual,Retail,XOF,600.0,1.0889
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,cereals and tubers,Igname,KG,actual,Retail,XOF,483.33,0.8772
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,pulses and nuts,Arachide,KG,actual,Retail,XOF,634.06,1.1507
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,pulses and nuts,Soja,KG,actual,Retail,XOF,581.4,1.0552
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,vegetables and fruits,Oignons,KG,actual,Retail,XOF,400.0,0.726
Atlantique,Toffo,Ouègbo,6.80448406494957,2.17110711000326,vegetables and fruits,Tomates,KG,actual,Retail,XOF,516.67,0.9377
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,cereals and tubers,gari,KG,actual,Retail,XOF,428.57,0.7778
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,425.53,0.7723
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,cereals and tubers,Riz (local),KG,actual,Retail,XOF,385.64,0.6999
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,cereals and tubers,Ble,KG,actual,Retail,XOF,450.0,0.8167
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,pulses and nuts,Arachide,KG,actual,Retail,XOF,652.17,1.1836
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,pulses and nuts,Soja,KG,actual,Retail,XOF,465.12,0.8441
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,vegetables and fruits,Oignons,KG,actual,Retail,XOF,407.5,0.7396
Atlantique,Toffo,Sehoue,6.84031739,2.110399356,vegetables and fruits,Tomates,KG,actual,Retail,XOF,750.0,1.3612
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,cereals and tubers,gari,KG,actual,Retail,XOF,500.0,0.9074
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,cereals and tubers,Mil,KG,actual,Retail,XOF,402.3,0.7301
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,492.02,0.893
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,cereals and tubers,Riz (local),KG,actual,Retail,XOF,797.87,1.448
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,cereals and tubers,Sorgho,KG,actual,Retail,XOF,402.3,0.7301
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,pulses and nuts,Arachide,KG,actual,Retail,XOF,557.07,1.011
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,pulses and nuts,Soja,KG,actual,Retail,XOF,319.77,0.5803
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,vegetables and fruits,Oignons,KG,actual,Retail,XOF,312.5,0.5672
Atlantique,Ze,Sèdjè-Dénou,6.72398312814235,2.37818350864916,vegetables and fruits,Tomates,KG,actual,Retail,XOF,481.25,0.8734
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,cereals and tubers,gari,KG,actual,Retail,XOF,357.14,0.6482
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,cereals and tubers,Mil,KG,actual,Retail,XOF,632.18,1.1473
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,425.53,0.7723
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,cereals and tubers,Ble,KG,actual,Retail,XOF,500.0,0.9074
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,pulses and nuts,Arachide,KG,actual,Retail,XOF,706.52,1.2823
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,pulses and nuts,Soja,KG,actual,Retail,XOF,465.12,0.8441
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,vegetables and fruits,Oignons,KG,actual,Retail,XOF,142.0,0.2577
Atlantique,Ze,Zè,6.68258845326288,2.32422073102671,vegetables and fruits,Tomates,KG,actual,Retail,XOF,369.0,0.6697
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,cereals and tubers,gari,KG,actual,Retail,XOF,428.57,0.7778
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,cereals and tubers,Mil,KG,actual,Retail,XOF,400.0,0.726
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,496.45,0.901
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,cereals and tubers,Riz (local),KG,actual,Retail,XOF,460.99,0.8366
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,cereals and tubers,Sorgho,KG,actual,Retail,XOF,266.67,0.484
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,cereals and tubers,Ble,KG,actual,Retail,XOF,500.0,0.9074
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,cereals and tubers,Igname,KG,actual,Retail,XOF,130.0,0.2359
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,pulses and nuts,Arachide,KG,actual,Retail,XOF,652.17,1.1836
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,pulses and nuts,Soja,KG,actual,Retail,XOF,371.43,0.6741
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,vegetables and fruits,Chou,KG,actual,Retail,XOF,400.0,0.726
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,vegetables and fruits,Oignons,KG,actual,Retail,XOF,300.0,0.5445
Borgou,Bembereke,Bembèrèkè,10.2248299637331,2.66918252164771,vegetables and fruits,Tomates,KG,actual,Retail,XOF,433.33,0.7864
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,cereals and tubers,gari,KG,actual,Retail,XOF,500.0,0.9074
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,cereals and tubers,Mil,KG,actual,Retail,XOF,236.22,0.4287
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,cereals and tubers,Riz (importé),KG,actual,Retail,XOF,463.6,0.8414
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,cereals and tubers,Riz (local),KG,actual,Retail,XOF,361.7,0.6564
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,cereals and tubers,Sorgho,KG,actual,Retail,XOF,204.72,0.3715
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,pulses and nuts,Arachide,KG,actual,Retail,XOF,447.76,0.8126
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,pulses and nuts,Soja,KG,actual,Retail,XOF,740.78,1.3444
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,vegetables and fruits,Oignons,KG,actual,Retail,XOF,515.8,0.9361
Borgou,Kalale,Kalalé,10.2901302,3.38172639999993,vegetables and fruits,Tomates,KG,actual,Retail,XOF,1350.6,2.4512
Borgou,Nikki,Nikki,9.936763,3.21312320000004,cereals and tubers,gari,KG,actual,Retail,XOF,571.43,1.0371
Borgou,Nikki,Nikki,9.936763,3.21312320000004,cereals and tubers,Mil,KG,actual,Retail,XOF,137.8,0.2501
